index	value	noise
310	-0.8	F
311	-0.8	F
312	0.0	F
313	0.1	F
314	0.0	F
315	0.0	F
316	-0.4	F
317	-0.2	F
318	-0.3	F
319	-0.2	F
320	0.0	F
321	0.5	F
322	0.8	F
323	0.7	F
324	-0.1	F
325	-0.8	F
326	-0.8	F
327	0.0	F
328	0.1	F
329	0.0	F
330	0.0	F
331	-0.4	F
332	-0.2	F
333	-0.3	F
334	-0.2	F
335	0.0	F
336	0.5	F
337	0.8	F
338	0.7	F
339	-0.1	F
340	-0.8	F
341	-0.8	F
342	0.0	F
343	0.1	F
344	0.0	F
345	0.0	F
346	-0.4	F
347	-0.2	F
348	-0.3	F
349	-0.2	F
350	0.0	F
351	0.5	F
352	0.8	F
353	0.7	F
354	-0.1	F
355	-0.8	F
356	-0.8	F
357	0.0	F
358	0.1	F
359	0.0	F
360	0.0	F
361	-0.4	F
362	-0.2	F
363	-0.3	F
364	-0.2	F
365	0.0	F
366	0.5	F
367	0.8	F
368	0.7	F
369	-0.1	F
370	-0.8	F
371	-0.8	F
372	0.0	F
373	0.1	F
374	0.0	F
375	0.0	F
376	-0.4	F
377	-0.2	F
378	-0.3	F
379	-0.2	F
380	0.0	F
381	0.5	F
382	0.8	F
383	0.7	F
384	-0.1	F
385	-0.8	F
386	-0.8	F
387	0.0	F
388	0.1	F
389	0.0	F
390	0.0	F
391	-0.4	F
392	-0.2	F
393	-0.3	F
394	-0.2	F
395	0.0	F
396	0.5	F
397	0.8	F
398	0.7	F
399	-0.1	F
400	-0.8	F
401	-0.8	F
402	0.0	F
403	0.1	F
404	0.0	F
405	0.0	F
406	-0.4	F
407	-0.2	F
408	-0.3	F
409	-0.2	F
410	0.0	F
411	0.5	F
412	0.8	F
413	0.7	F
414	-0.1	F
415	-0.8	F
416	-0.8	F
417	0.0	F
418	0.1	F
419	0.0	F
420	0.0	F
421	-0.4	F
422	-0.2	F
423	-0.3	F
424	-0.2	F
425	0.0	F
426	0.5	F
427	0.8	F
428	0.7	F
429	-0.1	F
430	-0.8	F
431	-0.8	F
432	0.0	F
433	0.1	F
434	0.0	F
435	0.0	F
436	-0.4	F
437	-0.2	F
438	-0.3	F
439	-0.2	F
440	0.0	F
441	0.5	F
442	0.8	F
443	0.7	F
444	-0.1	F
445	-0.8	F
446	-0.8	F
447	0.0	F
448	0.1	F
449	0.0	F
450	0.0	F
451	-0.4	F
452	-0.2	F
453	-0.3	F
454	-0.2	F
455	0.0	F
456	0.5	F
457	0.8	F
458	0.7	F
459	-0.1	F
460	-0.8	F
461	-0.8	F
462	0.0	F
463	0.1	F
464	0.0	F
465	0.0	F
466	-0.4	F
467	-0.2	F
468	-0.3	F
469	-0.2	F
470	0.0	F
471	0.5	F
472	0.8	F
473	0.7	F
474	-0.1	F
475	-0.8	F
476	-0.8	F
477	0.0	F
478	0.1	F
479	0.0	F
480	0.0	F
481	-0.4	F
482	-0.2	F
483	-0.3	F
484	-0.2	F
485	0.0	F
486	0.5	F
487	0.8	F
488	0.7	F
489	-0.1	F
490	-0.8	F
491	-0.8	F
492	0.0	F
493	0.1	F
494	0.0	F
495	0.0	F
496	-0.4	F
497	-0.2	F
498	-0.3	F
499	-0.2	F
500	0.0	F
501	0.5	F
502	0.8	F
503	0.7	F
504	-0.1	F
505	-0.8	F
506	-0.8	F
507	0.0	F
508	0.1	F
509	0.0	F
510	0.0	F
511	-0.4	F
512	-0.2	F
513	-0.3	F
514	-0.2	F
515	0.0	F
516	0.5	F
517	0.8	F
518	0.7	F
519	-0.1	F
520	-0.8	F
521	-0.8	F
522	0.0	F
523	0.1	F
524	0.0	F
525	0.0	F
526	-0.4	F
527	-0.2	F
528	-0.3	F
529	-0.2	F
530	0.0	F
531	0.5	F
532	0.8	F
533	0.7	F
534	-0.1	F
535	-0.8	F
536	-0.8	F
537	0.0	F
538	0.1	F
539	0.0	F
540	0.0	F
541	-0.4	F
542	-0.2	F
543	-0.3	F
544	-0.2	F
545	0.0	F
546	0.5	F
547	0.8	F
548	0.7	F
549	-0.1	F
550	-0.8	F
551	-0.8	F
552	0.0	F
553	0.1	F
554	0.0	F
555	0.0	F
556	-0.4	F
557	-0.2	F
558	-0.3	F
559	-0.2	F
560	0.0	F
561	0.5	F
562	0.8	F
563	0.7	F
564	-0.1	F
565	-0.8	F
566	-0.8	F
567	0.0	F
568	0.1	F
569	0.0	F
570	0.0	F
571	-0.4	F
572	-0.2	F
573	-0.3	F
574	-0.2	F
575	0.0	F
576	0.5	F
577	0.8	F
578	0.7	F
579	-0.1	F
580	-0.8	F
581	-0.8	F
582	0.0	F
583	0.1	F
584	0.0	F
585	0.0	F
586	-0.4	F
587	-0.2	F
588	-0.3	F
589	-0.2	F
590	0.0	F
591	0.5	F
592	0.8	F
593	0.7	F
594	-0.1	F
595	-0.8	F
596	-0.8	F
597	0.0	F
598	0.1	F
599	0.0	F
600	0.0	F
601	-0.4	F
602	-0.2	F
603	-0.3	F
604	-0.2	F
605	0.0	F
606	0.5	F
607	0.8	F
608	0.7	F
609	-0.1	F
610	-0.8	F
611	-0.8	F
612	0.0	F
613	0.1	F
614	0.0	F
615	0.0	F
616	-0.4	F
617	-0.2	F
618	-0.3	F
619	-0.2	F
620	0.0	F
621	0.5	F
622	0.8	F
623	0.7	F
624	-0.1	F
625	-0.8	F
626	-0.8	F
627	0.0	F
628	0.1	F
629	0.0	F
630	0.0	F
631	-0.4	F
632	-0.2	F
633	-0.3	F
634	-0.2	F
635	0.0	F
636	0.5	F
637	0.8	F
638	0.7	F
639	-0.1	F
640	-0.8	F
641	-0.8	F
642	0.0	F
643	0.1	F
644	0.0	F
645	0.0	F
646	-0.4	F
647	-0.2	F
648	-0.3	F
649	-0.2	F
650	0.0	F
651	0.5	F
652	0.8	F
653	0.7	F
654	-0.1	F
655	-0.8	F
656	-0.8	F
657	0.0	F
658	0.1	F
659	0.0	F
660	0.0	F
661	-0.4	F
662	-0.2	F
663	-0.3	F
664	-0.2	F
665	0.0	F
666	0.5	F
667	0.8	F
668	0.7	F
669	-0.1	F
670	-0.8	F
671	-0.8	F
672	0.0	F
673	0.1	F
674	0.0	F
675	0.0	F
676	-0.4	F
677	-0.2	F
678	-0.3	F
679	-0.2	F
680	0.0	F
681	0.5	F
682	0.8	F
683	0.7	F
684	-0.1	F
685	-0.8	F
686	-0.8	F
687	0.0	F
688	0.1	F
689	0.0	F
690	0.0	F
691	-0.4	F
692	-0.2	F
693	-0.3	F
694	-0.2	F
695	0.0	F
696	0.5	F
697	0.8	F
698	0.7	F
699	-0.1	F
700	0.0	T
701	-0.4	T
702	-0.4	T
703	-0.4	T
704	-0.4	T
705	-0.2	T
706	-0.2	T
707	-0.2	T
708	-0.2	T
709	-0.3	T
710	-0.3	T
711	-0.3	T
712	-0.2	T
713	-0.2	T
714	-0.2	T
715	0.0	T
716	0.0	T
717	0.0	F
718	0.1	F
719	0.0	F
720	0.0	F
721	-0.4	F
722	-0.2	F
723	-0.3	F
724	-0.2	F
725	0.0	F
726	0.5	F
727	0.8	F
728	0.7	F
729	-0.1	F
730	-0.8	F
731	-0.8	F
732	0.0	F
733	0.1	F
734	0.0	F
735	0.0	F
736	-0.4	F
737	-0.2	F
738	-0.3	F
739	-0.2	F
740	0.0	F
741	0.5	F
742	0.8	F
743	0.7	F
744	-0.1	F
745	-0.8	F
746	-0.8	F
747	0.0	F
748	0.1	F
749	0.0	F
750	0.0	F
751	-0.4	F
752	-0.2	F
753	-0.3	F
754	-0.2	F
755	0.0	F
756	0.5	F
757	0.8	F
758	0.7	F
759	-0.1	F
760	-0.8	F
761	-0.8	F
762	0.0	F
763	0.1	F
764	0.0	F
765	0.0	F
766	-0.4	F
767	-0.2	F
768	-0.3	F
769	-0.2	F
770	0.0	F
771	0.5	F
772	0.8	F
773	0.7	F
774	-0.1	F
775	-0.8	F
776	-0.8	F
777	0.0	F
778	0.1	F
779	0.0	F
780	0.0	F
781	-0.4	F
782	-0.2	F
783	-0.3	F
784	-0.2	F
785	0.0	F
786	0.5	F
787	0.8	F
788	0.7	F
789	-0.1	F
790	-0.8	F
791	-0.8	F
792	0.0	F
793	0.1	F
794	0.0	F
795	0.0	F
796	-0.4	F
797	-0.2	F
798	-0.3	F
799	-0.2	F
800	0.0	F
801	0.5	F
802	0.8	F
803	0.7	F
804	-0.1	F
805	-0.8	F
806	-0.8	F
807	0.0	F
808	0.1	F
809	0.0	F
810	0.0	F
811	-0.4	F
812	-0.2	F
813	-0.3	F
814	-0.2	F
815	0.0	F
816	0.5	F
817	0.8	F
818	0.7	F
819	-0.1	F
820	-0.8	F
821	-0.8	F
822	0.0	F
823	0.1	F
824	0.0	F
825	0.0	F
826	-0.4	F
827	-0.2	F
828	-0.3	F
829	-0.2	F
830	0.0	F
831	0.5	F
832	0.8	F
833	0.7	F
834	-0.1	F
835	-0.8	F
836	-0.8	F
837	0.0	F
838	0.1	F
839	0.0	F
840	0.0	F
841	-0.4	F
842	-0.2	F
843	-0.3	F
844	-0.2	F
845	0.0	F
846	0.5	F
847	0.8	F
848	0.7	F
849	-0.1	F
850	-0.8	F
851	-0.8	F
852	0.0	F
853	0.1	F
854	0.0	F
855	0.0	F
856	-0.4	F
857	-0.2	F
858	-0.3	F
859	-0.2	F
860	0.0	F
861	0.5	F
862	0.8	F
863	0.7	F
864	-0.1	F
865	-0.8	F
866	-0.8	F
867	0.0	F
868	0.1	F
869	0.0	F
870	0.0	F
871	-0.4	F
872	-0.2	F
873	-0.3	F
874	-0.2	F
875	0.0	F
876	0.5	F
877	0.8	F
878	0.7	F
879	-0.1	F
880	-0.8	F
881	-0.8	F
882	0.0	F
883	0.1	F
884	0.0	F
885	0.0	F
886	-0.4	F
887	-0.2	F
888	-0.3	F
889	-0.2	F
890	0.0	F
891	0.5	F
892	0.8	F
893	0.7	F
894	-0.1	F
895	-0.8	F
896	-0.8	F
897	0.0	F
898	0.1	F
899	0.0	F
900	0.0	F
901	-0.4	F
902	-0.2	F
903	-0.3	F
904	-0.2	F
905	0.0	F
906	0.5	F
907	0.8	F
908	0.7	F
909	-0.1	F
910	-0.8	F
911	-0.8	F
912	0.0	F
913	0.1	F
914	0.0	F
915	0.0	F
916	-0.4	F
917	-0.2	F
918	-0.3	F
919	-0.2	F
920	0.0	F
921	0.5	F
922	0.8	F
923	0.7	F
924	-0.1	F
925	-0.8	F
926	-0.8	F
927	0.0	F
928	0.1	F
929	0.0	F
930	0.0	F
931	-0.4	F
932	-0.2	F
933	-0.3	F
934	-0.2	F
935	0.0	F
936	0.5	F
937	0.8	F
938	0.7	F
939	-0.1	F
940	-0.8	F
941	-0.8	F
942	0.0	F
943	0.1	F
944	0.0	F
945	0.0	F
946	-0.4	F
947	-0.2	F
948	-0.3	F
949	-0.2	F
950	0.0	F
951	0.5	F
952	0.8	F
953	0.7	F
954	-0.1	F
955	-0.8	F
956	-0.8	F
957	0.0	F
958	0.1	F
959	0.0	F
960	0.0	F
961	-0.4	F
962	-0.2	F
963	-0.3	F
964	-0.2	F
965	0.0	F
966	0.5	F
967	0.8	F
968	0.7	F
969	-0.1	F
970	-0.8	F
971	-0.8	F
972	0.0	F
973	0.1	F
974	0.0	F
975	0.0	F
976	-0.4	F
977	-0.2	F
978	-0.3	F
979	-0.2	F
980	0.0	F
981	0.5	F
982	0.8	F
983	0.7	F
984	-0.1	F
985	-0.8	F
986	-0.8	F
987	0.0	F
988	0.1	F
989	0.0	F
990	0.0	F
991	-0.4	F
992	-0.2	F
993	-0.3	F
994	-0.2	F
995	0.0	F
996	0.5	F
997	0.8	F
998	0.7	F
999	-0.1	F
1000	-0.8	F
1001	-0.8	F
1002	0.0	F
1003	0.1	F
1004	0.0	F
1005	0.0	F
1006	-0.4	F
1007	-0.2	F
1008	-0.3	F
1009	-0.2	F
1010	0.0	F
1011	0.5	F
1012	0.8	F
1013	0.7	F
1014	-0.1	F
1015	-0.8	F
1016	-0.8	F
1017	0.0	F
1018	0.1	F
1019	0.0	F
1020	0.0	F
1021	-0.4	F
1022	-0.2	F
1023	-0.3	F
1024	-0.2	F
1025	0.0	F
1026	0.5	F
1027	0.8	F
1028	0.7	F
1029	-0.1	F
1030	-0.8	F
1031	-0.8	F
1032	0.0	F
1033	0.1	F
1034	0.0	F
1035	0.0	F
1036	-0.4	F
1037	-0.2	F
1038	-0.3	F
1039	-0.2	F
1040	0.0	F
1041	0.5	F
1042	0.8	F
1043	0.7	F
1044	-0.1	F
1045	-0.8	F
1046	-0.8	F
1047	0.0	F
1048	0.1	F
1049	0.0	F
1050	0.0	F
1051	-0.4	F
1052	-0.2	F
1053	-0.3	F
1054	-0.2	F
1055	0.0	F
1056	0.5	F
1057	0.8	F
1058	0.7	F
1059	-0.1	F
1060	-0.8	F
1061	-0.8	F
1062	0.0	F
1063	0.1	F
1064	0.0	F
1065	0.0	F
1066	-0.4	F
1067	-0.2	F
1068	-0.3	F
1069	-0.2	F
1070	0.0	F
1071	0.5	F
1072	0.8	F
1073	0.7	F
1074	-0.1	F
1075	-0.8	F
1076	-0.8	F
1077	0.0	F
1078	0.1	F
1079	0.0	F
1080	0.0	F
1081	-0.4	F
1082	-0.2	F
1083	-0.3	F
1084	-0.2	F
1085	0.0	F
1086	0.5	F
1087	0.8	F
1088	0.7	F
1089	-0.1	F
1090	-0.8	F
1091	-0.8	F
1092	0.0	F
1093	0.1	F
1094	0.0	F
1095	0.0	F
1096	-0.4	F
1097	-0.2	F
1098	-0.3	F
1099	-0.2	F
1100	0.0	F
1101	0.5	F
1102	0.8	F
1103	0.7	F
1104	-0.1	F
1105	-0.8	F
1106	-0.8	F
1107	0.0	F
1108	0.1	F
1109	0.0	F
1110	0.0	F
1111	-0.4	F
1112	-0.2	F
1113	-0.3	F
1114	-0.2	F
1115	0.0	F
1116	0.5	F
1117	0.8	F
1118	0.7	F
1119	-0.1	F
1120	-0.8	F
1121	-0.8	F
1122	0.0	F
1123	0.1	F
1124	0.0	F
1125	0.0	F
1126	-0.4	F
1127	-0.2	F
1128	-0.3	F
1129	-0.2	F
1130	0.0	F
1131	0.5	F
1132	0.8	F
1133	0.7	F
1134	-0.1	F
1135	-0.8	F
1136	-0.8	F
1137	0.0	F
1138	0.1	F
1139	0.0	F
1140	0.0	F
1141	-0.4	F
1142	-0.2	F
1143	-0.3	F
1144	-0.2	F
1145	0.0	F
1146	0.5	F
1147	0.8	F
1148	0.7	F
1149	-0.1	F
1150	-0.8	F
1151	-0.8	F
1152	0.0	F
1153	0.1	F
1154	0.0	F
1155	0.0	F
1156	-0.4	F
1157	-0.2	F
1158	-0.3	F
1159	-0.2	F
1160	0.0	F
1161	0.5	F
1162	0.8	F
1163	0.7	F
1164	-0.1	F
1165	-0.8	F
1166	-0.8	F
1167	0.0	F
1168	0.1	F
1169	0.0	F
1170	0.0	F
1171	-0.4	F
1172	-0.2	F
1173	-0.3	F
1174	-0.2	F
1175	0.0	F
1176	0.5	F
1177	0.8	F
1178	0.7	F
1179	-0.1	F
1180	-0.8	F
1181	-0.8	F
1182	0.0	F
1183	0.1	F
1184	0.0	F
1185	0.0	F
1186	-0.4	F
1187	-0.2	F
1188	-0.3	F
1189	-0.2	F
1190	0.0	F
1191	0.5	F
1192	0.8	F
1193	0.7	F
1194	-0.1	F
1195	-0.8	F
1196	-0.8	F
1197	0.0	F
1198	0.1	F
1199	0.0	F
1200	0.0	F
1201	-0.4	F
1202	-0.2	F
1203	-0.3	F
1204	-0.2	F
1205	0.0	F
1206	0.5	F
1207	0.8	F
1208	0.7	F
1209	-0.1	F
1210	0.0	T
1211	0.8	T
1212	-0.5	T
1213	0.8	T
1214	-0.6	T
1215	0.6	T
1216	-0.7	T
1217	0.5	T
1218	-0.5	T
1219	0.8	T
1220	-0.45	T
1221	0.7	T
1222	0.8	F
1223	0.7	F
1224	-0.1	F
1225	-0.8	F
1226	-0.8	F
1227	0.0	F
1228	0.1	F
1229	0.0	F
1230	0.0	F
1231	-0.4	F
1232	-0.2	F
1233	-0.3	F
1234	-0.2	F
1235	0.0	F
1236	0.5	F
1237	0.8	F
1238	0.7	F
1239	-0.1	F
1240	-0.8	F
1241	-0.8	F
1242	0.0	F
1243	0.1	F
1244	0.0	F
1245	0.0	F
1246	-0.4	F
1247	-0.2	F
1248	-0.3	F
1249	-0.2	F
1250	0.0	F
1251	0.5	F
1252	0.8	F
1253	0.7	F
1254	-0.1	F
1255	-0.8	F
1256	-0.8	F
1257	0.0	F
1258	0.1	F
1259	0.0	F
1260	0.0	F
1261	-0.4	F
1262	-0.2	F
1263	-0.3	F
1264	-0.2	F
1265	0.0	F
1266	0.5	F
1267	0.8	F
1268	0.7	F
1269	-0.1	F
1270	-0.8	F
1271	-0.8	F
1272	0.0	F
1273	0.1	F
1274	0.0	F
1275	0.0	F
1276	-0.4	F
1277	-0.2	F
1278	-0.3	F
1279	-0.2	F
1280	0.0	F
1281	0.5	F
1282	0.8	F
1283	0.7	F
1284	-0.1	F
1285	-0.8	F
1286	-0.8	F
1287	0.0	F
1288	0.1	F
1289	0.0	F
1290	0.0	F
1291	-0.4	F
1292	-0.2	F
1293	-0.3	F
1294	-0.2	F
1295	0.0	F
1296	0.5	F
1297	0.8	F
1298	0.7	F
1299	-0.1	F
1300	-0.8	F
1301	-0.8	F
1302	0.0	F
1303	0.1	F
1304	0.0	F
1305	0.0	F
1306	-0.4	F
1307	-0.2	F
1308	-0.3	F
1309	-0.2	F
1310	0.0	F
1311	0.5	F
1312	0.8	F
1313	0.7	F
1314	-0.1	F
1315	-0.8	F
1316	-0.8	F
1317	0.0	F
1318	0.1	F
1319	0.0	F
1320	0.0	F
1321	-0.4	F
1322	-0.2	F
1323	-0.3	F
1324	-0.2	F
1325	0.0	F
1326	0.5	F
1327	0.8	F
1328	0.7	F
1329	-0.1	F
1330	-0.8	F
1331	-0.8	F
1332	0.0	F
1333	0.1	F
1334	0.0	F
1335	0.0	F
1336	-0.4	F
1337	-0.2	F
1338	-0.3	F
1339	-0.2	F
1340	0.0	F
1341	0.5	F
1342	0.8	F
1343	0.7	F
1344	-0.1	F
1345	-0.8	F
1346	-0.8	F
1347	0.0	F
1348	0.1	F
1349	0.0	F
1350	2.5	T
1351	-0.4	F
1352	-0.2	F
1353	-0.3	F
1354	-0.2	F
1355	0.0	F
1356	0.5	F
1357	0.8	F
1358	0.7	F
1359	-0.1	F
1360	-0.8	F
1361	-0.8	F
1362	0.0	F
1363	0.1	F
1364	0.0	F
1365	0.0	F
1366	-0.4	F
1367	-0.2	F
1368	-0.3	F
1369	-0.2	F
1370	0.0	F
1371	0.5	F
1372	0.8	F
1373	0.7	F
1374	-0.1	F
1375	-0.8	F
1376	-0.8	F
1377	0.0	F
1378	0.1	F
1379	0.0	F
1380	0.0	F
1381	-0.4	F
1382	-0.2	F
1383	-0.3	F
1384	-0.2	F
1385	0.0	F
1386	0.5	F
1387	0.8	F
1388	0.7	F
1389	-0.1	F
1390	-0.8	F
1391	-0.8	F
1392	0.0	F
1393	0.1	F
1394	0.0	F
1395	0.0	F
1396	-0.4	F
1397	-0.2	F
1398	-0.3	F
1399	-0.2	F
1400	0.0	F
1401	0.5	F
1402	0.8	F
1403	0.7	F
1404	-0.1	F
1405	-0.8	F
1406	-0.8	F
1407	0.0	F
1408	0.1	F
1409	0.0	F
1410	0.0	F
1411	-0.4	F
1412	-0.2	F
1413	-0.3	F
1414	-0.2	F
1415	0.0	F
1416	0.5	F
1417	0.8	F
1418	0.7	F
1419	-0.1	F
1420	-0.8	F
1421	-0.8	F
1422	0.0	F
1423	0.1	F
1424	0.0	F
1425	0.0	F
1426	-0.4	F
1427	-0.2	F
1428	-0.3	F
1429	-0.2	F
1430	0.0	F
1431	0.5	F
1432	0.8	F
1433	0.7	F
1434	-0.1	F
1435	-0.8	F
1436	-0.8	F
1437	0.0	F
1438	0.1	F
1439	0.0	F
1440	0.0	F
1441	-0.4	F
1442	-0.2	F
1443	-0.3	F
1444	-0.2	F
1445	0.0	F
1446	0.5	F
1447	0.8	F
1448	0.7	F
1449	-0.1	F
1450	-0.8	F
1451	-0.8	F
1452	0.0	F
1453	0.1	F
1454	0.0	F
1455	0.0	F
1456	-0.4	F
1457	-0.2	F
1458	-0.3	F
1459	-0.2	F
1460	0.0	F
1461	0.5	F
1462	0.8	F
1463	0.7	F
1464	-0.1	F
1465	-0.8	F
1466	-0.8	F
1467	0.0	F
1468	0.1	F
1469	0.0	F
1470	0.0	F
1471	-0.4	F
1472	-0.2	F
1473	-0.3	F
1474	-0.2	F
1475	0.0	F
1476	0.5	F
1477	0.8	F
1478	0.7	F
1479	-0.1	F
1480	-0.8	F
1481	-0.8	F
1482	0.0	F
1483	0.1	F
1484	0.0	F
1485	0.0	F
1486	-0.4	F
1487	-0.2	F
1488	-0.3	F
1489	-0.2	F
1490	0.0	F
1491	0.5	F
1492	0.8	F
1493	0.7	F
1494	-0.1	F
1495	-0.8	F
1496	-0.8	F
1497	0.0	F
1498	0.1	F
1499	0.0	F
